693512.282925, 4048438.855009
693512.213672, 4048439.985484
693512.168878, 4048441.105926
693512.153891, 4048442.230291
693512.149799, 4048443.265162
693512.263113, 4048444.384164
693512.396061, 4048445.492314
693512.647699, 4048446.828894
693512.775731, 4048448.125332
693512.865612, 4048449.467359
693512.902568, 4048450.758464
693512.869666, 4048452.096353
693512.868686, 4048453.385442
693512.800595, 4048454.721603
693512.772680, 4048455.962323
693512.662578, 4048457.136157
693512.615457, 4048458.460481
693512.530268, 4048459.667775
693512.414011, 4048460.893668
693512.203591, 4048462.106096
693512.029623, 4048463.247723
693511.762388, 4048464.292996
693511.620930, 4048465.420542
693511.420693, 4048466.443070
693511.364014, 4048467.597484
693511.373062, 4048468.803586
693511.364352, 4048469.984236
693511.417385, 4048471.209143
693511.476387, 4048472.394859
693511.632586, 4048473.791392
693511.657861, 4048475.020768
693511.723501, 4048476.355492
693511.725004, 4048477.628695
693511.708209, 4048478.860792
693511.688753, 4048480.139442
693511.589018, 4048481.303343
693511.511199, 4048482.495618
693511.375718, 4048483.630696
693511.295457, 4048484.851024
693511.212628, 4048485.970984
693511.152255, 4048487.173532
693511.065571, 4048488.359840
693510.947862, 4048489.584427
693510.809200, 4048490.703618
693510.702817, 4048491.993910
693510.580301, 4048493.202915
693510.455469, 4048494.373311
693510.269254, 4048495.659555
693510.105869, 4048496.815254
693509.847212, 4048497.962976
693509.646150, 4048499.191445
693509.392085, 4048500.356405
693509.180392, 4048501.473418
693508.918925, 4048502.523490
693508.666853, 4048503.812937
693508.418778, 4048505.137924
693508.186451, 4048506.104826
693507.855042, 4048507.051592
693507.640777, 4048508.238721
693507.394519, 4048509.554396
693507.139419, 4048510.548325
693506.803427, 4048511.484704
693506.592368, 4048512.422924
693506.390305, 4048513.300786
693506.329557, 4048514.563691
693506.430590, 4048516.118164
693506.387168, 4048517.100418
693506.536626, 4048518.477362
693506.457637, 4048519.427382
693506.368332, 4048520.350494
693506.738320, 4048521.789510
693507.594757, 4048523.820555
693507.888066, 4048525.084234
693508.327517, 4048526.559293
693508.599418, 4048527.970987
693508.829836, 4048529.415446
693508.963558, 4048530.823569
693508.910089, 4048532.165514
693508.939458, 4048533.492844
693508.700351, 4048534.648018
693508.732562, 4048535.939236
693508.591159, 4048536.985860
693508.635586, 4048538.297804
693508.599218, 4048539.515101
693508.583372, 4048540.770096
693508.427621, 4048541.943179
693508.478288, 4048543.284431
693508.547829, 4048544.531200
693508.558042, 4048545.828649
693508.516617, 4048547.043558
693508.487364, 4048548.260997
693508.379796, 4048549.414184
693508.390585, 4048550.582621
693508.399597, 4048551.801551
693508.508025, 4048553.101986
693508.755316, 4048554.491963
693508.865939, 4048555.794152
693509.031360, 4048557.164600
693509.088477, 4048558.538607
693509.082514, 4048559.919487
693509.001688, 4048561.272555
693508.773219, 4048562.561489
693508.545508, 4048563.857119
693508.057081, 4048564.939296
693507.788558, 4048566.103554
693507.320123, 4048567.020905
693507.046069, 4048568.231824
693506.702780, 4048569.346887
693506.462799, 4048570.397352
693506.196232, 4048571.378792
693505.922532, 4048572.235127
693505.633605, 4048573.048819
693505.329158, 4048573.763800
